Year,Month,Vegetable,Quantity_Sold,Growth,Percentage
2014,11,Fenugreek Leaf,1609.63,1866.29,-1.81
2014,12,Fenugreek Leaf,1622.11,1641.97,0.78
2015,1,Fenugreek Leaf,1664.6,1881.13,2.62
2015,2,Fenugreek Leaf,1778.55,2105.91,6.85
2015,3,Fenugreek Leaf,1845.48,1903.9,3.76
2015,4,Fenugreek Leaf,1783.2,1865.25,-3.37
2015,5,Fenugreek Leaf,1923.87,2048.97,7.89
2015,6,Fenugreek Leaf,2108.81,2463.64,9.61
2015,7,Fenugreek Leaf,2278.94,2074.36,8.07
2015,8,Fenugreek Leaf,2138.18,2537.71,-6.18
2015,9,Fenugreek Leaf,2138.39,1893.14,0.01
2015,10,Fenugreek Leaf,2040.26,1814.45,-4.59
2015,11,Fenugreek Leaf,2220.5,1849.86,8.83
2015,12,Fenugreek Leaf,2399.64,2097.09,8.07
2016,1,Fenugreek Leaf,2247.57,2685.88,-6.34
2016,2,Fenugreek Leaf,2047.9,1906.67,-8.88
2016,3,Fenugreek Leaf,2049.62,1897.47,0.08
2016,4,Fenugreek Leaf,1884.23,1922.47,-8.07
2016,5,Fenugreek Leaf,1731.24,1498.44,-8.12
2016,6,Fenugreek Leaf,1830.63,2136.98,5.74
2016,7,Fenugreek Leaf,1822.94,1581.74,-0.42
2016,8,Fenugreek Leaf,1952.87,2062.71,7.13
2016,9,Fenugreek Leaf,2008.2,2015.73,2.83
2016,10,Fenugreek Leaf,2100.46,1861.77,4.59
2016,11,Fenugreek Leaf,2111.14,2351.32,0.51
2016,12,Fenugreek Leaf,2032.13,2079.89,-3.74
2017,1,Fenugreek Leaf,2000.44,1784.17,-1.56
2017,2,Fenugreek Leaf,1895.07,1864.06,-5.27
2017,3,Fenugreek Leaf,1887.44,1624.43,-0.4
2017,4,Fenugreek Leaf,1974.44,1956.74,4.61
2017,5,Fenugreek Leaf,1959.65,2061.26,-0.75
2017,6,Fenugreek Leaf,1913.78,1649.07,-2.34
2017,7,Fenugreek Leaf,1735.11,1509.61,-9.34
2017,8,Fenugreek Leaf,1581.01,1534.02,-8.88
2017,9,Fenugreek Leaf,1628.26,1487.58,2.99
2017,10,Fenugreek Leaf,1473.46,1434.01,-9.51
2017,11,Fenugreek Leaf,1520.33,1398.39,3.18
2017,12,Fenugreek Leaf,1666.22,1806.91,9.6
2018,1,Fenugreek Leaf,1754.0,1897.51,5.27
2018,2,Fenugreek Leaf,1791.34,1523.01,2.13
2018,3,Fenugreek Leaf,1752.31,1734.04,-2.18
2018,4,Fenugreek Leaf,1710.34,1680.57,-2.4
2018,5,Fenugreek Leaf,1835.13,1981.34,7.3
2018,6,Fenugreek Leaf,1957.67,2339.94,6.68
2018,7,Fenugreek Leaf,1995.71,1605.35,1.94
2018,8,Fenugreek Leaf,2084.38,1861.11,4.44
2018,9,Fenugreek Leaf,1954.44,2148.43,-6.23
2018,10,Fenugreek Leaf,2097.96,2086.41,7.34
2018,11,Fenugreek Leaf,2100.92,1706.04,0.14
2018,12,Fenugreek Leaf,1903.44,1955.5,-9.4
2019,1,Fenugreek Leaf,1737.88,1924.12,-8.7
2019,2,Fenugreek Leaf,1564.32,1299.85,-9.99
2019,3,Fenugreek Leaf,1580.57,1305.61,1.04
2019,4,Fenugreek Leaf,1425.11,1582.26,-9.84
2019,5,Fenugreek Leaf,1560.47,1363.87,9.5
2019,6,Fenugreek Leaf,1406.09,1408.43,-9.89
2019,7,Fenugreek Leaf,1325.98,1204.28,-5.7
2019,8,Fenugreek Leaf,1265.23,1505.41,-4.58
2019,9,Fenugreek Leaf,1197.2,1143.75,-5.38
2019,10,Fenugreek Leaf,1285.94,1530.97,7.41
2019,11,Fenugreek Leaf,1234.0,1386.58,-4.04
2019,12,Fenugreek Leaf,1301.64,1259.07,5.48
2020,1,Fenugreek Leaf,1205.75,1079.8,-7.37
2020,2,Fenugreek Leaf,1153.61,930.56,-4.32
2020,3,Fenugreek Leaf,1159.49,953.24,0.51
2020,4,Fenugreek Leaf,1210.17,1148.38,4.37
2020,5,Fenugreek Leaf,1103.07,1116.86,-8.85
2020,6,Fenugreek Leaf,1089.07,1024.02,-1.27
2020,7,Fenugreek Leaf,1043.49,845.33,-4.18
2020,8,Fenugreek Leaf,964.7,1072.43,-7.55
2020,9,Fenugreek Leaf,945.44,847.76,-2.0
2020,10,Fenugreek Leaf,1001.11,991.52,5.89
2020,11,Fenugreek Leaf,958.18,1120.23,-4.29
2020,12,Fenugreek Leaf,1026.25,909.18,7.1
2021,1,Fenugreek Leaf,1117.02,1014.01,8.84
2021,2,Fenugreek Leaf,1152.44,1089.28,3.17
2021,3,Fenugreek Leaf,1249.87,1197.83,8.45
2021,4,Fenugreek Leaf,1362.27,1533.25,8.99
2021,5,Fenugreek Leaf,1293.16,1378.12,-5.07
2021,6,Fenugreek Leaf,1286.57,1288.45,-0.51
2021,7,Fenugreek Leaf,1331.85,1075.69,3.52
2021,8,Fenugreek Leaf,1462.71,1684.16,9.83
2021,9,Fenugreek Leaf,1539.18,1682.22,5.23
2021,10,Fenugreek Leaf,1598.84,1677.46,3.88
2021,11,Fenugreek Leaf,1466.36,1742.24,-8.29
2021,12,Fenugreek Leaf,1462.83,1681.02,-0.24
2022,1,Fenugreek Leaf,1518.91,1585.5,3.83
2022,2,Fenugreek Leaf,1643.11,1442.9,8.18
2022,3,Fenugreek Leaf,1539.51,1272.58,-6.3
2022,4,Fenugreek Leaf,1637.88,1575.57,6.39
2022,5,Fenugreek Leaf,1711.84,1597.42,4.52
2022,6,Fenugreek Leaf,1748.2,1898.09,2.12
2022,7,Fenugreek Leaf,1794.17,1883.96,2.63
2022,8,Fenugreek Leaf,1797.83,1588.52,0.2
2022,9,Fenugreek Leaf,1903.23,1687.78,5.86
2022,10,Fenugreek Leaf,1869.94,2087.46,-1.75
2022,11,Fenugreek Leaf,1718.08,1978.7,-8.12
2022,12,Fenugreek Leaf,1713.95,1853.8,-0.24
2023,1,Fenugreek Leaf,1672.72,1611.32,-2.41
2023,2,Fenugreek Leaf,1645.73,1690.91,-1.61
2023,3,Fenugreek Leaf,1667.58,1379.62,1.33
2023,4,Fenugreek Leaf,1678.58,1450.11,0.66
2023,5,Fenugreek Leaf,1801.35,1568.72,7.31
2023,6,Fenugreek Leaf,1640.26,1629.97,-8.94
2023,7,Fenugreek Leaf,1733.04,1967.61,5.66
2023,8,Fenugreek Leaf,1890.45,2256.01,9.08
2023,9,Fenugreek Leaf,2043.33,1789.41,8.09
2023,10,Fenugreek Leaf,2186.75,2191.31,7.02
2023,11,Fenugreek Leaf,2366.1,2364.42,8.2
2023,12,Fenugreek Leaf,2500.09,2875.06,5.66
2024,1,Fenugreek Leaf,2350.14,2089.35,-6.0
2024,2,Fenugreek Leaf,2328.86,1935.23,-0.91
2024,3,Fenugreek Leaf,2100.81,2390.1,-9.79
2024,4,Fenugreek Leaf,2047.37,1893.0,-2.54
2024,5,Fenugreek Leaf,1929.78,1795.58,-5.74
2024,6,Fenugreek Leaf,1780.51,1765.18,-7.74
2024,7,Fenugreek Leaf,1944.92,1956.76,9.23
2024,8,Fenugreek Leaf,1820.8,2127.81,-6.38
2024,9,Fenugreek Leaf,1661.72,1691.87,-8.74
2024,10,Fenugreek Leaf,1711.6,1780.61,3.0
2024,11,Fenugreek Leaf,1863.77,2167.73,8.89
2024,12,Fenugreek Leaf,1853.4,2065.12,-0.56
2013,1,Cauliflower (Local),1110.43,1255.14,9.84
2013,2,Cauliflower (Local),1144.8,923.46,3.09
2013,3,Cauliflower (Local),1127.22,1260.57,-1.54
2013,4,Cauliflower (Local),1202.9,1250.57,6.71
2013,5,Cauliflower (Local),1165.02,1261.7,-3.15
2013,6,Cauliflower (Local),1255.07,1393.48,7.73
2013,7,Cauliflower (Local),1216.75,1437.58,-3.05
2013,8,Cauliflower (Local),1256.73,1181.31,3.29
2013,9,Cauliflower (Local),1219.88,976.65,-2.93
2013,10,Cauliflower (Local),1323.15,1307.48,8.47
2013,11,Cauliflower (Local),1425.34,1270.21,7.72
2013,12,Cauliflower (Local),1318.11,1531.6,-7.52
2014,1,Cauliflower (Local),1373.41,1131.28,4.2
2014,2,Cauliflower (Local),1470.27,1413.42,7.05
2014,3,Cauliflower (Local),1514.1,1293.65,2.98
2014,4,Cauliflower (Local),1624.55,1824.1,7.29
2014,5,Cauliflower (Local),1483.0,1188.2,-8.71
2014,6,Cauliflower (Local),1550.43,1621.17,4.55
2014,7,Cauliflower (Local),1450.07,1239.69,-6.47
2014,8,Cauliflower (Local),1447.46,1592.72,-0.18
2014,9,Cauliflower (Local),1496.25,1571.63,3.37
2014,10,Cauliflower (Local),1351.79,1322.0,-9.66
2014,11,Cauliflower (Local),1351.69,1187.09,-0.01
2014,12,Cauliflower (Local),1245.94,1113.16,-7.82
2015,1,Cauliflower (Local),1229.14,1470.87,-1.35
2015,2,Cauliflower (Local),1315.59,1391.91,7.03
2015,3,Cauliflower (Local),1382.09,1106.05,5.05
2015,4,Cauliflower (Local),1324.74,1295.68,-4.15
2015,5,Cauliflower (Local),1230.68,1307.89,-7.1
2015,6,Cauliflower (Local),1158.96,1383.92,-5.83
2015,7,Cauliflower (Local),1229.34,995.14,6.07
2015,8,Cauliflower (Local),1116.94,1248.77,-9.14
2015,9,Cauliflower (Local),1024.66,1225.18,-8.26
2015,10,Cauliflower (Local),1085.37,898.02,5.93
2015,11,Cauliflower (Local),1161.83,1182.52,7.05
2015,12,Cauliflower (Local),1182.91,1171.58,1.81
2016,1,Cauliflower (Local),1197.85,1332.07,1.26
2016,2,Cauliflower (Local),1121.84,1050.15,-6.35
2016,3,Cauliflower (Local),1077.18,1204.56,-3.98
2016,4,Cauliflower (Local),1094.74,1099.47,1.63
2016,5,Cauliflower (Local),1047.39,1007.17,-4.32
2016,6,Cauliflower (Local),967.76,1145.25,-7.6
2016,7,Cauliflower (Local),1040.35,1176.69,7.5
2016,8,Cauliflower (Local),1089.44,1153.66,4.72
2016,9,Cauliflower (Local),1094.05,1207.34,0.42
2016,10,Cauliflower (Local),1173.31,1262.08,7.24
2016,11,Cauliflower (Local),1120.32,1164.9,-4.52
2016,12,Cauliflower (Local),1049.99,1252.59,-6.28
2017,1,Cauliflower (Local),1010.7,852.57,-3.74
2017,2,Cauliflower (Local),1104.39,1223.62,9.27
2017,3,Cauliflower (Local),1086.78,1002.6,-1.59
2017,4,Cauliflower (Local),1045.87,1220.98,-3.76
2017,5,Cauliflower (Local),1011.59,1116.0,-3.28
2017,6,Cauliflower (Local),1012.17,892.06,0.06
2017,7,Cauliflower (Local),1078.99,1079.56,6.6
2017,8,Cauliflower (Local),1114.74,1042.76,3.31
2017,9,Cauliflower (Local),1136.31,960.18,1.93
2017,10,Cauliflower (Local),1176.08,1203.24,3.5
2017,11,Cauliflower (Local),1291.27,1480.12,9.79
2017,12,Cauliflower (Local),1293.11,1121.07,0.14
2018,1,Cauliflower (Local),1164.18,995.77,-9.97
2018,2,Cauliflower (Local),1267.96,1352.41,8.91
2018,3,Cauliflower (Local),1318.45,1524.98,3.98
2018,4,Cauliflower (Local),1187.14,1277.52,-9.96
2018,5,Cauliflower (Local),1102.54,1202.33,-7.13
2018,6,Cauliflower (Local),1181.15,1205.59,7.13
2018,7,Cauliflower (Local),1215.16,1285.29,2.88
2018,8,Cauliflower (Local),1194.69,1410.33,-1.68
2018,9,Cauliflower (Local),1173.03,1024.49,-1.81
2018,10,Cauliflower (Local),1118.37,1262.35,-4.66
2018,11,Cauliflower (Local),1195.57,1428.02,6.9
2018,12,Cauliflower (Local),1249.8,1223.79,4.54
2019,1,Cauliflower (Local),1308.18,1517.55,4.67
2019,2,Cauliflower (Local),1435.83,1683.56,9.76
2019,3,Cauliflower (Local),1423.11,1152.04,-0.89
2019,4,Cauliflower (Local),1283.82,1354.96,-9.79
2019,5,Cauliflower (Local),1308.87,1462.25,1.95
2019,6,Cauliflower (Local),1200.24,1060.77,-8.3
2019,7,Cauliflower (Local),1192.19,1142.6,-0.67
2019,8,Cauliflower (Local),1211.8,1067.73,1.64
2019,9,Cauliflower (Local),1118.73,1007.24,-7.68
2019,10,Cauliflower (Local),1087.98,959.41,-2.75
2019,11,Cauliflower (Local),1012.9,1179.48,-6.9
2019,12,Cauliflower (Local),1017.17,1036.17,0.42
2020,1,Cauliflower (Local),961.35,983.74,-5.49
2020,2,Cauliflower (Local),903.0,792.87,-6.07
2020,3,Cauliflower (Local),868.92,866.39,-3.77
2020,4,Cauliflower (Local),891.05,988.77,2.55
2020,5,Cauliflower (Local),882.26,1008.15,-0.99
2020,6,Cauliflower (Local),891.8,786.14,1.08
2020,7,Cauliflower (Local),933.5,953.22,4.68
2020,8,Cauliflower (Local),892.5,756.46,-4.39
2020,9,Cauliflower (Local),917.92,964.43,2.85
2020,10,Cauliflower (Local),953.98,1042.4,3.93
2020,11,Cauliflower (Local),913.53,1015.24,-4.24
2020,12,Cauliflower (Local),981.23,1100.64,7.41
2021,1,Cauliflower (Local),988.53,884.63,0.74
2021,2,Cauliflower (Local),1019.62,1145.75,3.14
2021,3,Cauliflower (Local),1075.65,921.25,5.5
2021,4,Cauliflower (Local),1018.39,1051.53,-5.32
2021,5,Cauliflower (Local),946.73,885.86,-7.04
2021,6,Cauliflower (Local),936.11,853.18,-1.12
2021,7,Cauliflower (Local),965.05,949.62,3.09
2021,8,Cauliflower (Local),1026.98,1036.38,6.42
2021,9,Cauliflower (Local),1021.4,1071.65,-0.54
2021,10,Cauliflower (Local),1086.84,972.1,6.41
2021,11,Cauliflower (Local),1058.43,968.51,-2.61
2021,12,Cauliflower (Local),979.05,849.88,-7.5
2022,1,Cauliflower (Local),1003.79,914.5,2.53
2022,2,Cauliflower (Local),965.68,1005.69,-3.8
2022,3,Cauliflower (Local),1057.6,877.92,9.52
2022,4,Cauliflower (Local),1114.1,1155.45,5.34
2022,5,Cauliflower (Local),1059.93,1252.52,-4.86
2022,6,Cauliflower (Local),1094.12,885.57,3.23
2022,7,Cauliflower (Local),1190.95,1053.45,8.85
2022,8,Cauliflower (Local),1216.88,1232.02,2.18
2022,9,Cauliflower (Local),1111.4,1076.3,-8.67
2022,10,Cauliflower (Local),1096.12,1142.84,-1.37
2022,11,Cauliflower (Local),989.62,1175.99,-9.72
2022,12,Cauliflower (Local),998.26,1123.87,0.87
2023,1,Cauliflower (Local),976.08,1170.76,-2.22
2023,2,Cauliflower (Local),884.31,1036.7,-9.4
2023,3,Cauliflower (Local),858.71,954.16,-2.89
2023,4,Cauliflower (Local),777.71,921.57,-9.43
2023,5,Cauliflower (Local),749.85,818.01,-3.58
2023,6,Cauliflower (Local),735.08,631.86,-1.97
2023,7,Cauliflower (Local),732.9,626.88,-0.3
2023,8,Cauliflower (Local),765.61,784.96,4.46
2023,9,Cauliflower (Local),750.34,856.84,-1.99
2023,10,Cauliflower (Local),737.87,633.96,-1.66
2023,11,Cauliflower (Local),666.15,727.21,-9.72
2023,12,Cauliflower (Local),612.22,656.94,-8.1
2024,1,Cauliflower (Local),621.24,506.04,1.47
2024,2,Cauliflower (Local),682.4,589.55,9.84
2024,3,Cauliflower (Local),663.29,590.86,-2.8
2024,4,Cauliflower (Local),647.96,590.91,-2.31
2024,5,Cauliflower (Local),660.66,755.31,1.96
2024,6,Cauliflower (Local),668.67,617.43,1.21
2024,7,Cauliflower (Local),683.84,554.98,2.27
2024,8,Cauliflower (Local),715.32,761.19,4.6
2024,9,Cauliflower (Local),690.61,642.06,-3.45
2024,10,Cauliflower (Local),717.4,626.62,3.88
2024,11,Cauliflower (Local),744.81,864.24,3.82
2024,12,Cauliflower (Local),774.34,849.77,3.97
2013,1,Jack Fruit,1230.97,1358.65,-1.6
2013,2,Jack Fruit,1306.22,1143.92,6.11
2013,3,Jack Fruit,1322.62,1459.17,1.26
2013,4,Jack Fruit,1388.3,1527.03,4.97
2013,5,Jack Fruit,1249.72,1083.32,-9.98
2013,6,Jack Fruit,1180.06,1169.73,-5.57
2013,7,Jack Fruit,1247.47,1343.73,5.71
2013,8,Jack Fruit,1144.68,1199.71,-8.24
2013,9,Jack Fruit,1119.25,1046.98,-2.22
2013,10,Jack Fruit,1216.15,1186.61,8.66
2013,11,Jack Fruit,1158.1,1006.89,-4.77
2013,12,Jack Fruit,1235.96,1409.92,6.72
2014,1,Jack Fruit,1181.64,1391.78,-4.39
2014,2,Jack Fruit,1231.16,1392.54,4.19
2014,3,Jack Fruit,1183.51,1352.26,-3.87
2014,4,Jack Fruit,1269.76,1078.78,7.29
2014,5,Jack Fruit,1231.12,1039.6,-3.04
2014,6,Jack Fruit,1247.84,1013.3,1.36
2014,7,Jack Fruit,1324.98,1343.1,6.18
2014,8,Jack Fruit,1375.53,1403.99,3.81
2014,9,Jack Fruit,1338.28,1389.54,-2.71
2014,10,Jack Fruit,1251.29,1150.86,-6.5
2014,11,Jack Fruit,1257.68,1165.9,0.51
2014,12,Jack Fruit,1262.04,1199.48,0.35
2015,1,Jack Fruit,1264.74,1484.1,0.21
2015,2,Jack Fruit,1241.63,1155.53,-1.83
2015,3,Jack Fruit,1214.67,998.66,-2.17
2015,4,Jack Fruit,1207.45,1443.2,-0.59
2015,5,Jack Fruit,1202.51,1018.01,-0.41
2015,6,Jack Fruit,1085.84,976.26,-9.7
2015,7,Jack Fruit,1063.89,966.0,-2.02
2015,8,Jack Fruit,985.39,1151.97,-7.38
2015,9,Jack Fruit,1078.15,1202.69,9.41
2015,10,Jack Fruit,1108.71,1276.39,2.83
2015,11,Jack Fruit,1114.94,986.08,0.56
2015,12,Jack Fruit,1129.39,1104.28,1.3
2016,1,Jack Fruit,1165.83,1056.39,3.23
2016,2,Jack Fruit,1076.35,1092.04,-7.68
2016,3,Jack Fruit,1055.0,1062.88,-1.98
2016,4,Jack Fruit,1089.05,1010.64,3.23
2016,5,Jack Fruit,1027.72,1103.67,-5.63
2016,6,Jack Fruit,942.67,1027.83,-8.28
2016,7,Jack Fruit,923.16,1050.02,-2.07
2016,8,Jack Fruit,869.88,779.66,-5.77
2016,9,Jack Fruit,898.33,939.95,3.27
2016,10,Jack Fruit,810.31,951.38,-9.8
2016,11,Jack Fruit,851.95,799.35,5.14
2016,12,Jack Fruit,818.37,654.74,-3.94
2017,1,Jack Fruit,772.11,826.67,-5.65
2017,2,Jack Fruit,780.51,731.13,1.09
2017,3,Jack Fruit,710.11,837.27,-9.02
2017,4,Jack Fruit,708.08,630.01,-0.29
2017,5,Jack Fruit,713.02,745.5,0.7
2017,6,Jack Fruit,698.78,745.88,-2.0
2017,7,Jack Fruit,630.82,656.81,-9.73
2017,8,Jack Fruit,656.53,574.34,4.08
2017,9,Jack Fruit,699.15,592.32,6.49
2017,10,Jack Fruit,635.21,717.75,-9.15
2017,11,Jack Fruit,596.48,498.21,-6.1
2017,12,Jack Fruit,591.63,596.84,-0.81
2018,1,Jack Fruit,617.54,525.96,4.38
2018,2,Jack Fruit,645.87,723.24,4.59
2018,3,Jack Fruit,673.89,566.12,4.34
2018,4,Jack Fruit,664.66,592.04,-1.37
2018,5,Jack Fruit,672.75,786.09,1.22
2018,6,Jack Fruit,720.62,725.33,7.12
2018,7,Jack Fruit,718.05,660.11,-0.36
2018,8,Jack Fruit,649.22,665.96,-9.59
2018,9,Jack Fruit,671.47,770.31,3.43
2018,10,Jack Fruit,672.19,577.57,0.11
2018,11,Jack Fruit,606.73,628.46,-9.74
2018,12,Jack Fruit,572.46,597.83,-5.65
2019,1,Jack Fruit,611.87,558.58,6.88
2019,2,Jack Fruit,623.96,712.91,1.98
2019,3,Jack Fruit,655.9,679.15,5.12
2019,4,Jack Fruit,596.46,707.38,-9.06
2019,5,Jack Fruit,559.47,482.98,-6.2
2019,6,Jack Fruit,518.63,451.47,-7.3
2019,7,Jack Fruit,483.07,451.02,-6.86
2019,8,Jack Fruit,490.7,497.92,1.58
2019,9,Jack Fruit,526.64,462.35,7.32
2019,10,Jack Fruit,521.6,556.92,-0.96
2019,11,Jack Fruit,488.27,510.66,-6.39
2019,12,Jack Fruit,525.81,495.79,7.69
2020,1,Jack Fruit,545.16,520.61,3.68
2020,2,Jack Fruit,566.9,584.76,3.99
2020,3,Jack Fruit,562.21,601.12,-0.83
2020,4,Jack Fruit,598.65,572.01,6.48
2020,5,Jack Fruit,569.27,458.87,-4.91
2020,6,Jack Fruit,512.91,568.12,-9.9
2020,7,Jack Fruit,475.42,483.85,-7.31
2020,8,Jack Fruit,515.15,612.66,8.36
2020,9,Jack Fruit,467.12,543.8,-9.32
2020,10,Jack Fruit,473.58,507.63,1.38
2020,11,Jack Fruit,443.97,406.2,-6.25
2020,12,Jack Fruit,463.84,532.13,4.48
2021,1,Jack Fruit,446.0,486.41,-3.85
2021,2,Jack Fruit,418.73,449.9,-6.12
2021,3,Jack Fruit,442.18,422.16,5.6
2021,4,Jack Fruit,439.57,506.55,-0.59
2021,5,Jack Fruit,396.74,360.29,-9.74
2021,6,Jack Fruit,428.88,498.63,8.1
2021,7,Jack Fruit,393.4,402.9,-8.27
2021,8,Jack Fruit,378.89,356.07,-3.69
2021,9,Jack Fruit,398.45,379.28,5.16
2021,10,Jack Fruit,402.63,423.7,1.05
2021,11,Jack Fruit,441.75,421.87,9.72
2021,12,Jack Fruit,435.13,514.13,-1.5
2022,1,Jack Fruit,474.28,552.95,9.0
2022,2,Jack Fruit,498.09,411.23,5.02
2022,3,Jack Fruit,533.23,520.18,7.06
2022,4,Jack Fruit,575.73,595.8,7.97
2022,5,Jack Fruit,587.15,676.77,1.98
2022,6,Jack Fruit,584.34,499.57,-0.48
2022,7,Jack Fruit,585.81,669.35,0.25
2022,8,Jack Fruit,528.66,549.92,-9.75
2022,9,Jack Fruit,544.02,639.67,2.9
2022,10,Jack Fruit,584.74,491.14,7.49
2022,11,Jack Fruit,580.85,514.65,-0.66
2022,12,Jack Fruit,626.28,593.88,7.82
2023,1,Jack Fruit,653.98,614.05,4.42
2023,2,Jack Fruit,605.69,551.83,-7.38
2023,3,Jack Fruit,652.42,608.63,7.72
2023,4,Jack Fruit,653.55,608.05,0.17
2023,5,Jack Fruit,652.32,727.87,-0.19
2023,6,Jack Fruit,597.16,623.12,-8.46
2023,7,Jack Fruit,628.07,626.51,5.18
2023,8,Jack Fruit,583.94,625.96,-7.03
2023,9,Jack Fruit,547.95,466.06,-6.16
2023,10,Jack Fruit,520.29,523.95,-5.05
2023,11,Jack Fruit,517.44,423.55,-0.55
2023,12,Jack Fruit,504.54,452.48,-2.49
2024,1,Jack Fruit,528.65,501.0,4.78
2024,2,Jack Fruit,530.95,585.81,0.43
2024,3,Jack Fruit,500.49,586.89,-5.74
2024,4,Jack Fruit,472.0,558.62,-5.69
2024,5,Jack Fruit,504.95,591.03,6.98
2024,6,Jack Fruit,483.79,531.0,-4.19
2024,7,Jack Fruit,480.85,517.91,-0.61
2024,8,Jack Fruit,483.12,399.63,0.47
2024,9,Jack Fruit,482.71,420.94,-0.09
2024,10,Jack Fruit,443.91,530.38,-8.04
2024,11,Jack Fruit,403.41,365.52,-9.12
2024,12,Jack Fruit,376.21,305.65,-6.74
2013,1,Leek,820.39,745.03,0.05
2013,2,Leek,818.37,770.9,-0.25
2013,3,Leek,813.22,901.32,-0.63
2013,4,Leek,873.83,794.38,7.45
2013,5,Leek,796.34,820.24,-8.87
2013,6,Leek,807.78,931.63,1.44
2013,7,Leek,773.09,677.98,-4.29
2013,8,Leek,845.53,1005.34,9.37
2013,9,Leek,883.4,820.16,4.48
2013,10,Leek,818.77,660.94,-7.32
2013,11,Leek,748.06,670.87,-8.64
2013,12,Leek,760.99,638.62,1.73
2014,1,Leek,775.69,714.25,1.93
2014,2,Leek,734.11,734.5,-5.36
2014,3,Leek,764.97,820.26,4.2
2014,4,Leek,836.28,888.26,9.32
2014,5,Leek,789.36,890.54,-5.61
2014,6,Leek,829.15,833.46,5.04
2014,7,Leek,797.58,902.95,-3.81
2014,8,Leek,740.68,861.33,-7.14
2014,9,Leek,788.92,656.07,6.51
2014,10,Leek,827.46,906.12,4.89
2014,11,Leek,887.29,990.87,7.23
2014,12,Leek,927.97,848.27,4.59
2015,1,Leek,1001.88,1025.32,7.96
2015,2,Leek,984.15,839.0,-1.77
2015,3,Leek,1019.74,1071.37,3.62
2015,4,Leek,1046.77,1245.69,2.65
2015,5,Leek,1066.88,893.34,1.92
2015,6,Leek,989.84,947.13,-7.22
2015,7,Leek,973.97,1146.37,-1.6
2015,8,Leek,1008.87,862.07,3.58
2015,9,Leek,984.06,1134.08,-2.46
2015,10,Leek,1030.96,1051.12,4.77
2015,11,Leek,995.14,1140.09,-3.47
2015,12,Leek,1087.64,921.3,9.3
2016,1,Leek,1141.82,1368.5,4.98
2016,2,Leek,1167.8,1258.16,2.28
2016,3,Leek,1262.47,1420.1,8.11
2016,4,Leek,1334.24,1512.45,5.69
2016,5,Leek,1322.19,1214.49,-0.9
2016,6,Leek,1338.59,1279.29,1.24
2016,7,Leek,1412.1,1464.49,5.49
2016,8,Leek,1534.43,1769.33,8.66
2016,9,Leek,1599.74,1594.32,4.26
2016,10,Leek,1475.23,1636.78,-7.78
2016,11,Leek,1442.98,1316.59,-2.19
2016,12,Leek,1472.87,1427.62,2.07
2017,1,Leek,1460.15,1668.17,-0.86
2017,2,Leek,1535.84,1801.47,5.18
2017,3,Leek,1483.29,1468.2,-3.42
2017,4,Leek,1522.63,1356.72,2.65
2017,5,Leek,1650.05,1467.67,8.37
2017,6,Leek,1498.51,1769.94,-9.18
2017,7,Leek,1595.14,1555.55,6.45
2017,8,Leek,1553.03,1302.25,-2.64
2017,9,Leek,1690.25,1562.93,8.84
2017,10,Leek,1524.48,1268.15,-9.81
2017,11,Leek,1475.75,1667.69,-3.2
2017,12,Leek,1585.3,1283.74,7.42
2018,1,Leek,1623.66,1860.49,2.42
2018,2,Leek,1535.61,1508.03,-5.42
2018,3,Leek,1615.93,1390.17,5.23
2018,4,Leek,1656.85,1419.32,2.53
2018,5,Leek,1522.38,1376.4,-8.12
2018,6,Leek,1503.24,1206.72,-1.26
2018,7,Leek,1360.79,1337.43,-9.48
2018,8,Leek,1294.24,1220.23,-4.89
2018,9,Leek,1209.74,1268.25,-6.53
2018,10,Leek,1216.26,1443.12,0.54
2018,11,Leek,1187.5,1244.76,-2.36
2018,12,Leek,1085.83,1083.22,-8.56
2019,1,Leek,1162.36,1133.38,7.05
2019,2,Leek,1096.83,1228.33,-5.64
2019,3,Leek,1037.92,930.69,-5.37
2019,4,Leek,937.42,1080.83,-9.68
2019,5,Leek,980.29,968.39,4.57
2019,6,Leek,1064.88,1127.89,8.63
2019,7,Leek,1057.02,910.14,-0.74
2019,8,Leek,1154.78,930.98,9.25
2019,9,Leek,1254.19,1247.19,8.61
2019,10,Leek,1244.56,1310.66,-0.77
2019,11,Leek,1242.68,1483.09,-0.15
2019,12,Leek,1224.15,1393.47,-1.49
2020,1,Leek,1120.09,991.77,-8.5
2020,2,Leek,1114.42,1192.67,-0.51
2020,3,Leek,1225.45,1396.06,9.96
2020,4,Leek,1313.8,1548.61,7.21
2020,5,Leek,1414.43,1465.41,7.66
2020,6,Leek,1415.38,1162.15,0.07
2020,7,Leek,1524.55,1628.79,7.71
2020,8,Leek,1449.55,1399.78,-4.92
2020,9,Leek,1369.41,1135.28,-5.53
2020,10,Leek,1378.39,1247.95,0.66
2020,11,Leek,1381.48,1267.34,0.22
2020,12,Leek,1452.87,1589.06,5.17
2021,1,Leek,1419.11,1164.44,-2.32
2021,2,Leek,1397.31,1386.74,-1.54
2021,3,Leek,1356.86,1405.18,-2.89
2021,4,Leek,1428.11,1687.26,5.25
2021,5,Leek,1456.93,1549.4,2.02
2021,6,Leek,1404.63,1237.84,-3.59
2021,7,Leek,1522.75,1787.19,8.41
